epoch,start_time,end_time,duration_s,avg_duration_s,total_time_min,batch_count,avg_train_loss,val_accuracy,val_rmse,val_auc
1,1970-01-02 09:58:04,1970-01-02 09:58:06,2.12,2.12,0.04,4,10.6551,0.642498,0.59779,0.5
2,1970-01-02 09:58:41,1970-01-02 09:58:42,1.64,1.88,0.06,4,3.080845,0.642498,0.597711,0.50162
3,1970-01-02 09:59:19,1970-01-02 09:59:21,1.82,1.86,0.09,4,2.895324,0.642498,0.597584,0.500927
