epoch,start_time,end_time,duration_s,avg_duration_s,total_time_min,batch_count,avg_train_loss,val_accuracy,val_rmse,val_auc
1,1970-01-01 15:59:25,1970-01-01 16:01:10,104.91,104.91,1.75,293,1.039355,-1.0,-1.0,-1.0
2,1970-01-01 16:01:10,1970-01-01 16:02:57,107.13,106.02,3.53,293,0.655773,-1.0,-1.0,-1.0
3,1970-01-01 16:02:58,1970-01-01 16:04:45,107.17,106.4,5.32,293,0.655278,-1.0,-1.0,-1.0
